concept_id, concept_name,concept_rename
dcnn1000_249,"Eskimo_dog,_husky",eskimo_dog
dcnn1000_250,"malamute,_malemute,_Alaskan_malamute",malamute
dcnn1000_251,Siberian_husky,siberian_husky
dcnn1000_252,"dalmatian,_coach_dog,_carriage_dog",dalmatian
dcnn1000_253,"affenpinscher,_monkey_pinscher,_monkey_dog",affenpinscher
dcnn1000_254,basenji,basenji
dcnn1000_255,"pug,_pug-dog",pug
dcnn1000_256,Leonberg,leonberg
dcnn1000_257,"Newfoundland,_Newfoundland_dog",newfoundland
dcnn1000_258,Great_Pyrenees,great_pyrenees
dcnn1000_259,"Samoyed,_Samoyede",samoyed
dcnn1000_260,Pomeranian,pomeranian
dcnn1000_261,"chow,_chow_chow",chow
dcnn1000_262,keeshond,keeshond
dcnn1000_263,Brabancon_griffon,brabancon_griffon
dcnn1000_264,"Pembroke,_Pembroke_Welsh_corgi",pembroke
dcnn1000_265,"Cardigan,_Cardigan_Welsh_corgi",cardigan
dcnn1000_266,toy_poodle,toy_poodle
dcnn1000_267,miniature_poodle,miniature_poodle
dcnn1000_268,standard_poodle,standard_poodle
dcnn1000_269,Mexican_hairless,mexican_hairless
dcnn1000_270,"timber_wolf,_grey_wolf,_gray_wolf,_Canis_lupus",timber_wolf
dcnn1000_271,"white_wolf,_Arctic_wolf,_Canis_lupus_tundrarum",white_wolf
dcnn1000_272,"red_wolf,_maned_wolf,_Canis_rufus,_Canis_niger",red_wolf
dcnn1000_273,"coyote,_prairie_wolf,_brush_wolf,_Canis_latrans",coyote
dcnn1000_274,"dingo,_warrigal,_warragal,_Canis_dingo",dingo
dcnn1000_275,"dhole,_Cuon_alpinus",dhole
dcnn1000_276,"African_hunting_dog,_hyena_dog,_Cape_hunting_dog,_Lycaon_pictus",african_hunting_dog
dcnn1000_277,"hyena,_hyaena",hyena
dcnn1000_278,"red_fox,_Vulpes_vulpes",red_fox
dcnn1000_279,"kit_fox,_Vulpes_macrotis",kit_fox
dcnn1000_280,"Arctic_fox,_white_fox,_Alopex_lagopus",arctic_fox
dcnn1000_281,"grey_fox,_gray_fox,_Urocyon_cinereoargenteus",grey_fox
dcnn1000_282,"tabby,_tabby_cat",tabby
dcnn1000_283,tiger_cat,tiger_cat
dcnn1000_284,Persian_cat,persian_cat
dcnn1000_285,"Siamese_cat,_Siamese",siamese_cat
dcnn1000_286,Egyptian_cat,egyptian_cat
dcnn1000_287,"cougar,_puma,_catamount,_mountain_lion,_painter,_panther,_Felis_concolor",cougar
dcnn1000_288,"lynx,_catamount",lynx
dcnn1000_289,"leopard,_Panthera_pardus",leopard
dcnn1000_290,"snow_leopard,_ounce,_Panthera_uncia",snow_leopard
dcnn1000_291,"jaguar,_panther,_Panthera_onca,_Felis_onca",jaguar
dcnn1000_292,"lion,_king_of_beasts,_Panthera_leo",lion
dcnn1000_293,"tiger,_Panthera_tigris",tiger
dcnn1000_294,"cheetah,_chetah,_Acinonyx_jubatus",cheetah
dcnn1000_295,"brown_bear,_bruin,_Ursus_arctos",brown_bear
dcnn1000_296,"American_black_bear,_black_bear,_Ursus_americanus,_Euarctos_americanus",american_black_bear
dcnn1000_297,"ice_bear,_polar_bear,_Ursus_Maritimus,_Thalarctos_maritimus",ice_bear
dcnn1000_298,"sloth_bear,_Melursus_ursinus,_Ursus_ursinus",sloth_bear
dcnn1000_299,mongoose,mongoose
dcnn1000_300,"meerkat,_mierkat",meerkat
dcnn1000_301,tiger_beetle,tiger_beetle
dcnn1000_302,"ladybug,_ladybeetle,_lady_beetle,_ladybird,_ladybird_beetle",ladybug
dcnn1000_303,"ground_beetle,_carabid_beetle",ground_beetle
dcnn1000_304,"long-horned_beetle,_longicorn,_longicorn_beetle",long-horned_beetle
dcnn1000_305,"leaf_beetle,_chrysomelid",leaf_beetle
dcnn1000_306,dung_beetle,dung_beetle
dcnn1000_307,rhinoceros_beetle,rhinoceros_beetle
dcnn1000_308,weevil,weevil
dcnn1000_309,fly,fly
dcnn1000_310,bee,bee
dcnn1000_311,"ant,_emmet,_pismire",ant
dcnn1000_312,"grasshopper,_hopper",grasshopper
dcnn1000_313,cricket,cricket
dcnn1000_314,"walking_stick,_walkingstick,_stick_insect",walking_stick
dcnn1000_315,"cockroach,_roach",cockroach
dcnn1000_316,"mantis,_mantid",mantis
dcnn1000_317,"cicada,_cicala",cicada
dcnn1000_318,leafhopper,leafhopper
dcnn1000_319,"lacewing,_lacewing_fly",lacewing
dcnn1000_320,"dragonfly,_darning_needle,_devil's_darning_needle,_sewing_needle,_snake_feeder,_snake_doctor,_mosquito_hawk,_skeeter_hawk",dragonfly
dcnn1000_321,damselfly,damselfly
dcnn1000_322,admiral,admiral
dcnn1000_323,"ringlet,_ringlet_butterfly",ringlet
dcnn1000_324,"monarch,_monarch_butterfly,_milkweed_butterfly,_Danaus_plexippus",monarch
dcnn1000_325,cabbage_butterfly,cabbage_butterfly
dcnn1000_326,"sulphur_butterfly,_sulfur_butterfly",sulphur_butterfly
dcnn1000_327,"lycaenid,_lycaenid_butterfly",lycaenid
dcnn1000_328,"starfish,_sea_star",starfish
dcnn1000_329,sea_urchin,sea_urchin
dcnn1000_330,"sea_cucumber,_holothurian",sea_cucumber
dcnn1000_331,"wood_rabbit,_cottontail,_cottontail_rabbit",wood_rabbit
dcnn1000_332,hare,hare
dcnn1000_333,"Angora,_Angora_rabbit",angora
dcnn1000_334,hamster,hamster
dcnn1000_335,"porcupine,_hedgehog",porcupine
dcnn1000_336,"fox_squirrel,_eastern_fox_squirrel,_Sciurus_niger",fox_squirrel
dcnn1000_337,marmot,marmot
dcnn1000_338,beaver,beaver
dcnn1000_339,"guinea_pig,_Cavia_cobaya",guinea_pig
dcnn1000_340,sorrel,sorrel
dcnn1000_341,zebra,zebra
dcnn1000_342,"hog,_pig,_grunter,_squealer,_Sus_scrofa",hog
dcnn1000_343,"wild_boar,_boar,_Sus_scrofa",wild_boar
dcnn1000_344,warthog,warthog
dcnn1000_345,"hippopotamus,_hippo,_river_horse,_Hippopotamus_amphibius",hippopotamus
dcnn1000_346,ox,ox
dcnn1000_347,"water_buffalo,_water_ox,_Asiatic_buffalo,_Bubalus_bubalis",water_buffalo
dcnn1000_348,bison,bison
dcnn1000_349,"ram,_tup",ram
dcnn1000_350,"bighorn,_bighorn_sheep,_cimarron,_Rocky_Mountain_bighorn,_Rocky_Mountain_sheep,_Ovis_canadensis",bighorn
dcnn1000_351,"ibex,_Capra_ibex",ibex
dcnn1000_352,hartebeest,hartebeest
dcnn1000_353,"impala,_Aepyceros_melampus",impala
dcnn1000_354,gazelle,gazelle
dcnn1000_355,"Arabian_camel,_dromedary,_Camelus_dromedarius",arabian_camel
dcnn1000_356,llama,llama
dcnn1000_357,weasel,weasel
dcnn1000_358,mink,mink
dcnn1000_359,"polecat,_fitch,_foulmart,_foumart,_Mustela_putorius",polecat
dcnn1000_360,"black-footed_ferret,_ferret,_Mustela_nigripes",black-footed_ferret
dcnn1000_361,otter,otter
dcnn1000_362,"skunk,_polecat,_wood_pussy",skunk
dcnn1000_363,badger,badger
dcnn1000_364,armadillo,armadillo
dcnn1000_365,"three-toed_sloth,_ai,_Bradypus_tridactylus",three-toed_sloth
dcnn1000_366,"orangutan,_orang,_orangutang,_Pongo_pygmaeus",orangutan
dcnn1000_367,"gorilla,_Gorilla_gorilla",gorilla
dcnn1000_368,"chimpanzee,_chimp,_Pan_troglodytes",chimpanzee
dcnn1000_369,"gibbon,_Hylobates_lar",gibbon
dcnn1000_370,"siamang,_Hylobates_syndactylus,_Symphalangus_syndactylus",siamang
dcnn1000_371,"guenon,_guenon_monkey",guenon
dcnn1000_372,"patas,_hussar_monkey,_Erythrocebus_patas",patas
dcnn1000_373,baboon,baboon
dcnn1000_374,macaque,macaque
dcnn1000_375,langur,langur
dcnn1000_376,"colobus,_colobus_monkey",colobus
dcnn1000_377,"proboscis_monkey,_Nasalis_larvatus",proboscis_monkey
dcnn1000_378,marmoset,marmoset
dcnn1000_379,"capuchin,_ringtail,_Cebus_capucinus",capuchin
dcnn1000_380,"howler_monkey,_howler",howler_monkey
dcnn1000_381,"titi,_titi_monkey",titi
dcnn1000_382,"spider_monkey,_Ateles_geoffroyi",spider_monkey
dcnn1000_383,"squirrel_monkey,_Saimiri_sciureus",squirrel_monkey
dcnn1000_384,"Madagascar_cat,_ring-tailed_lemur,_Lemur_catta",Madagascar_cat
dcnn1000_385,"indri,_indris,_Indri_indri,_Indri_brevicaudatus",indri
dcnn1000_386,"Indian_elephant,_Elephas_maximus",indian_elephant
dcnn1000_387,"African_elephant,_Loxodonta_africana",african_elephant
dcnn1000_388,"lesser_panda,_red_panda,_panda,_bear_cat,_cat_bear,_Ailurus_fulgens",lesser_panda
dcnn1000_389,"giant_panda,_panda,_panda_bear,_coon_bear,_Ailuropoda_melanoleuca",giant_panda
dcnn1000_390,"barracouta,_snoek",barracouta
dcnn1000_391,eel,eel
dcnn1000_392,"coho,_cohoe,_coho_salmon,_blue_jack,_silver_salmon,_Oncorhynchus_kisutch",coho
dcnn1000_393,"rock_beauty,_Holocanthus_tricolor",rock_beauty
dcnn1000_394,anemone_fish,anemone_fish
dcnn1000_395,sturgeon,sturgeon
dcnn1000_396,"gar,_garfish,_garpike,_billfish,_Lepisosteus_osseus",gar
dcnn1000_397,lionfish,lionfish
dcnn1000_398,"puffer,_pufferfish,_blowfish,_globefish",puffer
dcnn1000_399,abacus,abacus
dcnn1000_400,abaya,abaya
dcnn1000_401,"academic_gown,_academic_robe,_judge's_robe",academic_gown
dcnn1000_402,"accordion,_piano_accordion,_squeeze_box",accordion
dcnn1000_403,acoustic_guitar,acoustic_guitar
dcnn1000_404,"aircraft_carrier,_carrier,_flattop,_attack_aircraft_carrier",aircraft_carrier
dcnn1000_405,airliner,airliner
dcnn1000_406,"airship,_dirigible",airship
dcnn1000_407,altar,altar
dcnn1000_408,ambulance,ambulance
dcnn1000_409,"amphibian,_amphibious_vehicle",amphibian
dcnn1000_410,analog_clock,analog_clock
dcnn1000_411,"apiary,_bee_house",bee_house
dcnn1000_412,apron,apron
dcnn1000_413,"ashcan,_trash_can,_garbage_can,_wastebin,_ash_bin,_ash-bin,_ashbin,_dustbin,_trash_barrel,_trash_bin",ashcan
dcnn1000_414,"assault_rifle,_assault_gun",assault_rifle
dcnn1000_415,"backpack,_back_pack,_knapsack,_packsack,_rucksack,_haversack",backpack
dcnn1000_416,"bakery,_bakeshop,_bakehouse",bakery
dcnn1000_417,"balance_beam,_beam",balance_beam
dcnn1000_418,balloon,balloon
dcnn1000_419,"ballpoint,_ballpoint_pen,_ballpen,_Biro",ballpoint
dcnn1000_420,Band_Aid,band_aid
dcnn1000_421,banjo,banjo
dcnn1000_422,"bannister,_banister,_balustrade,_balusters,_handrail",banister
dcnn1000_423,barbell,barbell
dcnn1000_424,barber_chair,barber_chair
dcnn1000_425,barbershop,barbershop
dcnn1000_426,barn,barn
dcnn1000_427,barometer,barometer
dcnn1000_428,"barrel,_cask",barrel
dcnn1000_429,"barrow,_garden_cart,_lawn_cart,_wheelbarrow",barrow
dcnn1000_430,baseball,baseball
dcnn1000_431,basketball,basketball
dcnn1000_432,bassinet,bassinet
dcnn1000_433,bassoon,bassoon
dcnn1000_434,"bathing_cap,_swimming_cap",bathing_cap
dcnn1000_435,bath_towel,towel
dcnn1000_436,"bathtub,_bathing_tub,_bath,_tub",bathtub
dcnn1000_437,"beach_wagon,_station_wagon,_wagon,_estate_car,_beach_waggon,_station_waggon,_waggon",beach_wagon
dcnn1000_438,"beacon,_lighthouse,_beacon_light,_pharos",lighthouse
dcnn1000_439,beaker,beaker
dcnn1000_440,"bearskin,_busby,_shako",bearskin
dcnn1000_441,beer_bottle,beer_bottle
dcnn1000_442,beer_glass,beer_glass
dcnn1000_443,"bell_cote,_bell_cot",bell_cote
dcnn1000_444,bib,bib
dcnn1000_445,"bicycle-built-for-two,_tandem_bicycle,_tandem",bicycle
dcnn1000_446,"bikini,_two-piece",bikini
dcnn1000_447,"binder,_ring-binder",binder
dcnn1000_448,"binoculars,_field_glasses,_opera_glasses",binoculars
dcnn1000_449,birdhouse,birdhouse
dcnn1000_450,boathouse,boathouse
dcnn1000_451,"bobsled,_bobsleigh,_bob",bobsled
dcnn1000_452,"bolo_tie,_bolo,_bola_tie,_bola",bolo_tie
dcnn1000_453,"bonnet,_poke_bonnet",bonnet
dcnn1000_454,bookcase,bookcase
dcnn1000_455,"bookshop,_bookstore,_bookstall",bookshop
dcnn1000_456,bottlecap,bottle_cap
dcnn1000_457,bow,bow
dcnn1000_458,"bow_tie,_bow-tie,_bowtie",bow_tie
dcnn1000_459,"brass,_memorial_tablet,_plaque",memorial_plate
dcnn1000_460,"brassiere,_bra,_bandeau",brassiere
dcnn1000_461,"breakwater,_groin,_groyne,_mole,_bulwark,_seawall,_jetty",mole
dcnn1000_462,"breastplate,_aegis,_egis",breastplate
dcnn1000_463,broom,broom
dcnn1000_464,"bucket,_pail",bucket
dcnn1000_465,buckle,buckle
dcnn1000_466,bulletproof_vest,bulletproof_vest
dcnn1000_467,"bullet_train,_bullet",bullet_train
dcnn1000_468,"butcher_shop,_meat_market",butcher_shop
dcnn1000_469,"cab,_hack,_taxi,_taxicab",cab
dcnn1000_470,"caldron,_cauldron",caldron
dcnn1000_471,"candle,_taper,_wax_light",candle
dcnn1000_472,cannon,cannon
dcnn1000_473,canoe,canoe
dcnn1000_474,"can_opener,_tin_opener",can_opener
dcnn1000_475,cardigan,cardigan
dcnn1000_476,car_mirror,car_mirror
dcnn1000_477,"carousel,_carrousel,_merry-go-round,_roundabout,_whirligig",carousel
dcnn1000_478,"carpenter's_kit,_tool_kit",carpenters_kit
dcnn1000_479,carton,carton
dcnn1000_480,car_wheel,car_wheel
dcnn1000_481,"cash_machine,_cash_dispenser,_automated_teller_machine,_automatic_teller_machine,_automated_teller,_automatic_teller,_ATM",cash_machine
dcnn1000_482,cassette,cassette
dcnn1000_483,cassette_player,cassette_player
dcnn1000_484,castle,castle
dcnn1000_485,catamaran,catamaran
dcnn1000_486,CD_player,CD_player
dcnn1000_487,"cello,_violoncello",cello
dcnn1000_488,"cellular_telephone,_cellular_phone,_cellphone,_cell,_mobile_phone",cellular_telephone
dcnn1000_489,chain,chain
dcnn1000_490,chainlink_fence,chainlink_fence
dcnn1000_491,"chain_mail,_ring_mail,_mail,_chain_armor,_chain_armour,_ring_armor,_ring_armour",chain_mail
dcnn1000_492,"chain_saw,_chainsaw",chain_saw
dcnn1000_493,chest,chest
dcnn1000_494,"chiffonier,_commode",chiffonier
dcnn1000_495,"chime,_bell,_gong",chime
dcnn1000_496,"china_cabinet,_china_closet",china_cabinet
dcnn1000_497,Christmas_stocking,Christmas_stocking
dcnn1000_498,"church,_church_building",church
dcnn1000_499,"cinema,_movie_theater,_movie_theatre,_movie_house,_picture_palace",cinema
dcnn1000_500,"cleaver,_meat_cleaver,_chopper",meat_chopper
dcnn1000_501,cliff_dwelling,cliff_dwelling
dcnn1000_502,cloak,cloak
dcnn1000_503,"clog,_geta,_patten,_sabot",clog
dcnn1000_504,cocktail_shaker,cocktail_shaker
dcnn1000_505,coffee_mug,coffee_mug
dcnn1000_506,coffeepot,coffeepot
dcnn1000_507,"coil,_spiral,_volute,_whorl,_helix",coil
dcnn1000_508,combination_lock,combination_lock
dcnn1000_509,"computer_keyboard,_keypad",computer_keyboard
dcnn1000_510,"confectionery,_confectionary,_candy_store",confectionery
dcnn1000_511,"container_ship,_containership,_container_vessel",container_ship
dcnn1000_512,convertible,convertible
dcnn1000_513,"corkscrew,_bottle_screw",corkscrew
dcnn1000_514,"cornet,_horn,_trumpet,_trump",cornet
dcnn1000_515,cowboy_boot,cowboy_boot
dcnn1000_516,"cowboy_hat,_ten-gallon_hat",cowboy_hat
dcnn1000_517,cradle,cradle
dcnn1000_518,crane,crane
dcnn1000_519,crash_helmet,crash_helmet
dcnn1000_520,crate,crate
dcnn1000_521,"crib,_cot",crib
dcnn1000_522,Crock_Pot,Crock_Pot
dcnn1000_523,croquet_ball,croquet_ball
dcnn1000_524,crutch,crutch
dcnn1000_525,cuirass,cuirass
dcnn1000_526,"dam,_dike,_dyke",dam
dcnn1000_527,desk,desk
dcnn1000_528,desktop_computer,desktop_computer
dcnn1000_529,"dial_telephone,_dial_phone",dial_telephone
dcnn1000_530,"diaper,_nappy,_napkin",diaper
dcnn1000_531,digital_clock,digital_clock
dcnn1000_532,digital_watch,digital_watch
dcnn1000_533,"dining_table,_board",dining_table
dcnn1000_534,"dishrag,_dishcloth",dish_towel
dcnn1000_535,"dishwasher,_dish_washer,_dishwashing_machine",dishwasher
dcnn1000_536,"disk_brake,_disc_brake",disk_brake
dcnn1000_537,"dock,_dockage,_docking_facility",dock
dcnn1000_538,"dogsled,_dog_sled,_dog_sleigh",dog_sled
dcnn1000_539,dome,dome
dcnn1000_540,"doormat,_welcome_mat",doormat
dcnn1000_541,"drilling_platform,_offshore_rig",drilling_platform
dcnn1000_542,"drum,_membranophone,_tympan",drum
dcnn1000_543,drumstick,drumstick
dcnn1000_544,dumbbell,dumbbell
dcnn1000_545,Dutch_oven,Dutch_oven
dcnn1000_546,"electric_fan,_blower",electric_fan
dcnn1000_547,electric_guitar,electric_guitar
dcnn1000_548,electric_locomotive,electric_locomotive
dcnn1000_549,entertainment_center,entertainment_center
dcnn1000_550,envelope,envelope
dcnn1000_551,espresso_maker,espresso_maker
dcnn1000_552,face_powder,face_powder
dcnn1000_553,"feather_boa,_boa",feather_boa
dcnn1000_554,"file,_file_cabinet,_filing_cabinet",file
dcnn1000_555,fireboat,fireboat
dcnn1000_556,"fire_engine,_fire_truck",fire_engine
dcnn1000_557,"fire_screen,_fireguard",fire_screen
dcnn1000_558,"flagpole,_flagstaff",flagpole
dcnn1000_559,"flute,_transverse_flute",flute
dcnn1000_560,folding_chair,folding_chair
dcnn1000_561,football_helmet,football_helmet
dcnn1000_562,forklift,forklift
dcnn1000_563,fountain,fountain
dcnn1000_564,fountain_pen,fountain_pen
dcnn1000_565,four-poster,four-poster
dcnn1000_566,freight_car,freight_car
dcnn1000_567,"French_horn,_horn",French_horn
dcnn1000_568,"frying_pan,_frypan,_skillet",frying_pan
dcnn1000_569,fur_coat,fur_coat
dcnn1000_570,"garbage_truck,_dustcart",garbage_truck
dcnn1000_571,"gasmask,_respirator,_gas_helmet",gasmask
dcnn1000_572,"gas_pump,_gasoline_pump,_petrol_pump,_island_dispenser",gas_pump
dcnn1000_573,goblet,goblet
dcnn1000_574,go-kart,go-kart
dcnn1000_575,golf_ball,golf_ball
dcnn1000_576,"golfcart,_golf_cart",golf_cart
dcnn1000_577,gondola,gondola
dcnn1000_578,"gong,_tam-tam",gong
dcnn1000_579,gown,gown
dcnn1000_580,"grand_piano,_grand",grand_piano
dcnn1000_581,"greenhouse,_nursery,_glasshouse",greenhouse
dcnn1000_582,"grille,_radiator_grille",grille
dcnn1000_583,"grocery_store,_grocery,_food_market,_market",grocery_store
dcnn1000_584,guillotine,guillotine
dcnn1000_585,hair_slide,hair_slide
dcnn1000_586,hair_spray,hair_spray
dcnn1000_587,half_track,half_track
dcnn1000_588,hammer,hammer
dcnn1000_589,hamper,hamper
dcnn1000_590,"hand_blower,_blow_dryer,_blow_drier,_hair_dryer,_hair_drier",hair_dryer
dcnn1000_591,"hand-held_computer,_hand-held_microcomputer",hand-held_computer
dcnn1000_592,"handkerchief,_hankie,_hanky,_hankey",handkerchief
dcnn1000_593,"hard_disc,_hard_disk,_fixed_disk",hard_disc
dcnn1000_594,"harmonica,_mouth_organ,_harp,_mouth_harp",harmonica
dcnn1000_595,harp,harp
dcnn1000_596,"harvester,_reaper",harvester
dcnn1000_597,hatchet,hatchet
dcnn1000_598,holster,holster
dcnn1000_599,"home_theater,_home_theatre",home_theater
dcnn1000_600,honeycomb,honeycomb
dcnn1000_601,"hook,_claw",hook
dcnn1000_602,"hoopskirt,_crinoline",hoopskirt
dcnn1000_603,"horizontal_bar,_high_bar",horizontal_bar
dcnn1000_604,"horse_cart,_horse-cart",horse_cart
dcnn1000_605,hourglass,hourglass
dcnn1000_606,iPod,iPod
dcnn1000_607,"iron,_smoothing_iron",iron
dcnn1000_608,jack-o'-lantern,jack-o'-lantern
dcnn1000_609,"jean,_blue_jean,_denim",jean
dcnn1000_610,"jeep,_landrover",jeep
dcnn1000_611,"jersey,_T-shirt,_tee_shirt",jersey
dcnn1000_612,jigsaw_puzzle,jigsaw_puzzle
dcnn1000_613,"jinrikisha,_ricksha,_rickshaw",ricksha
dcnn1000_614,joystick,joystick
dcnn1000_615,kimono,kimono
dcnn1000_616,knee_pad,knee_pad
dcnn1000_617,knot,knot
dcnn1000_618,"lab_coat,_laboratory_coat",lab_coat
dcnn1000_619,ladle,ladle
dcnn1000_620,"lampshade,_lamp_shade",lampshade
dcnn1000_621,"laptop,_laptop_computer",laptop
dcnn1000_622,"lawn_mower,_mower",lawn_mower
dcnn1000_623,"lens_cap,_lens_cover",lens_cap
dcnn1000_624,"letter_opener,_paper_knife,_paperknife",paper_knife
dcnn1000_625,library,library
dcnn1000_626,lifeboat,lifeboat
dcnn1000_627,"lighter,_light,_igniter,_ignitor",lighter
dcnn1000_628,"limousine,_limo",limousine
dcnn1000_629,"liner,_ocean_liner",liner
dcnn1000_630,"lipstick,_lip_rouge",lipstick
dcnn1000_631,Loafer,Loafer
dcnn1000_632,lotion,lotion
dcnn1000_633,"loudspeaker,_speaker,_speaker_unit,_loudspeaker_system,_speaker_system",loudspeaker
dcnn1000_634,"loupe,_jeweler's_loupe",loupe
dcnn1000_635,"lumbermill,_sawmill",sawmill
dcnn1000_636,magnetic_compass,magnetic_compass
dcnn1000_637,"mailbag,_postbag",mailbag
dcnn1000_638,"mailbox,_letter_box",mailbox
dcnn1000_639,maillot,maillot
dcnn1000_640,"maillot,_tank_suit",maillot
dcnn1000_641,manhole_cover,manhole_cover
dcnn1000_642,maraca,maraca
dcnn1000_643,"marimba,_xylophone",marimba
dcnn1000_644,mask,mask
dcnn1000_645,matchstick,matchstick
dcnn1000_646,maypole,maypole
dcnn1000_647,"maze,_labyrinth",maze
dcnn1000_648,measuring_cup,measuring_cup
dcnn1000_649,"medicine_chest,_medicine_cabinet",medicine_chest
dcnn1000_650,"megalith,_megalithic_structure",megalith_structure
dcnn1000_651,"microphone,_mike",microphone
dcnn1000_652,"microwave,_microwave_oven",microwave
dcnn1000_653,military_uniform,military_uniform
dcnn1000_654,milk_can,milk_can
dcnn1000_655,minibus,minibus
dcnn1000_656,"miniskirt,_mini",miniskirt
dcnn1000_657,minivan,minivan
dcnn1000_658,missile,missile
dcnn1000_659,mitten,mitten
dcnn1000_660,mixing_bowl,mixing_bowl
dcnn1000_661,"mobile_home,_manufactured_home",mobile_home
dcnn1000_662,Model_T,Model_T
dcnn1000_663,modem,modem
dcnn1000_664,monastery,monastery
dcnn1000_665,monitor,monitor
dcnn1000_666,moped,moped
dcnn1000_667,mortar,mortar
dcnn1000_668,mortarboard,mortar_board
dcnn1000_669,mosque,mosque
dcnn1000_670,mosquito_net,mosquito_net
dcnn1000_671,"motor_scooter,_scooter",motor_scooter
dcnn1000_672,"mountain_bike,_all-terrain_bike,_off-roader",mountain_bike
dcnn1000_673,mountain_tent,mountain_tent
dcnn1000_674,"mouse,_computer_mouse",mouse
dcnn1000_675,mousetrap,mousetrap
dcnn1000_676,moving_van,moving_van
dcnn1000_677,muzzle,muzzle
dcnn1000_678,nail,nail
dcnn1000_679,neck_brace,neck_brace
dcnn1000_680,necklace,necklace
dcnn1000_681,nipple,nipple
dcnn1000_682,"notebook,_notebook_computer",notebook
dcnn1000_683,obelisk,obelisk
dcnn1000_684,"oboe,_hautboy,_hautbois",oboe
dcnn1000_685,"ocarina,_sweet_potato",ocarina
dcnn1000_686,"odometer,_hodometer,_mileometer,_milometer",odometer
dcnn1000_687,oil_filter,oil_filter
dcnn1000_688,"organ,_pipe_organ",organ
